,band_gap,min_p_mass,ave_p_mass,p_mass_xx,p_mass_yy,p_mass_zz,p_mass_xy,p_mass_yz,p_mass_zx,min_n_mass,ave_n_mass,n_mass_xx,n_mass_yy,n_mass_zz,n_mass_xy,n_mass_yz,n_mass_zx
ScNbO4,4.905,2.6965128450567444,3.2211730585353497,3.396951177406834,3.2676525073746956,2.99891549082452,2.9159356027851817e-18,-1.626923181439574e-18,-0.4602329897995525,1.4908534387224028,2.1214489317806886,2.805699868752189,2.0401487202725708,1.5184982063173054,6.592089487135786e-19,1.5446331267224311e-19,-0.19065315098670843
ScTaO4,5.8107,2.514325949030776,3.320654309913671,4.778144778109386,2.514325949030776,2.66949220260085,-1.2647493890113682e-18,3.3282618963855625e-18,-0.4551116593123891,1.7951544547367748,1.956583287552198,2.091162937901111,1.7951544547367748,1.9834324700187078,-4.2751720211178813e-19,2.8973404872213644e-19,-0.07153347052338918
ScVO4,4.0842,2.6677668892230884,3.8137295245639975,2.6705364971872663,2.6705364971872654,6.10011557931746,-0.0027693661433028506,-0.0006442101999602751,-0.0006442101999604211,0.8118470218260001,1.1218446984068382,1.2768400622833262,1.2768400622833265,0.8118539706538618,0.001193132472010025,0.0012726836738784835,0.0012726836738785475
SiO2,10.4593,3.123567751262963,3.8343754419926266,4.189778454735391,4.189778454735391,3.1235694165070975,-0.002561548837284671,0.0009410726635200791,0.0009410726635201384,0.5388172567845271,0.5407208370658392,0.5406709920001912,0.5406709920001912,0.5408205271971352,0.0013193382894280898,-0.0017827681102406704,-0.0017827681102407754
Sn5O6,2.2112000000000003,0.47652841331587625,1.2367833530645893,0.618385968711055,0.49098908097339844,2.6009750095093147,1.1204662701704947e-18,2.0854252484075327e-17,-0.5489706738101858,0.26187921763039207,0.6774452839878223,1.0380080411666222,0.7091540820056975,0.2851737287911472,-1.0316690444745547e-17,-1.2338640835630131e-17,0.13446018571327525
SnB4O7,5.4666999999999994,1.3186785263782461,1.5532112062491759,1.3186785263782461,1.5667645277549074,1.7741905646143743,6.03889312509327e-20,-2.066852422522085e-22,-2.339969913934769e-22,0.6327782314124317,0.6709029795606067,0.6824814727443648,0.6974492345250238,0.6327782314124317,0.0,0.0,0.0
SnO2,3.0869,1.3917547474097895,1.5574976185986882,1.3917547474097902,1.39175474740979,1.8889833609764837,-9.639500861340874e-18,2.510711340284069e-17,3.404912537940256e-17,0.20756483701278589,0.2310685889763875,0.24282046495818826,0.24282046495818826,0.2075648370127859,-1.1833811690905085e-17,6.262250123250504e-18,1.2947138517247282e-17
Sr(AsO3)2,6.4065,2.2702350140642515,5.960735563790618,7.805985840705554,7.805985836602049,2.2702350140642515,-9.200684641440195e-09,4.722162363416763e-19,-1.2927167273845103e-19,0.4406992850381914,0.5174413736884617,0.44069928568622463,0.4406992854545544,0.6709255499246061,-5.194391644220865e-10,0.0,0.0
Sr(AuO2)2,3.1224999999999996,4.917832290812746,5.0606252448648,4.917869778306402,4.926878581300363,5.337127374987636,-0.0005787848966177986,-0.001549697049252002,0.0005365757879559921,2.1465690779742586,3.40627900370041,2.146650405459696,2.1485342195931283,5.923652386048405,-0.0003997345923928643,0.0019630340539673174,-0.00015027738594685456
Sr(BO2)2,8.6306,1.5004591510098777,4.409126730500428,3.7801759162596955,1.5004591510098781,7.946745124231711,-6.1181832487098954e-18,-2.6994656301201366e-18,8.899119469625907e-19,0.4378816725377436,0.5686055194442252,0.6604533396891955,0.6074815461057363,0.4378816725377436,9.346205329272703e-19,-2.360761353077989e-41,-1.6682414572748018e-23
Sr(BiO2)2,3.8437,1.0083708611076767,7.026651835281238,6.047334541578395,1.8751181783093014,13.157502785956016,5.548602829491006e-16,7.111532412540945e-16,7.8242593591060166,0.26508204459006346,1.634403367376498,4.201279462833382,0.26508204459006346,0.43684859470604837,5.225983525574132e-16,5.998082426952871e-17,0.4180111990320491
Sr(CuO)2,3.2567999999999997,1.2266087748816341,2.4985566722855874,1.2274664811562797,1.2274664811562794,5.040737054544204,0.0008577062746448874,-0.0014079799766743455,-0.0014079799766741987,0.23490966251337417,0.2959296570062622,0.23502534838418285,0.23502534838418285,0.417738274250421,0.00011568587080865538,0.0009259240765663527,0.0009259240765662982
Sr(SbO3)2,5.786099999999999,3.4454478067261043,6.57356275376188,8.13762022573066,8.137620228828876,3.4454478067261043,8.857160516741994e-09,1.8803583189003145e-17,2.788499329900929e-17,0.3685088223595308,0.424270454801502,0.36850882269656116,0.3685088228368631,0.5357937188710818,4.0109284162964387e-10,4.086974214861802e-18,9.805726997093024e-18
Sr2CaMoO6,3.8719,7.7645958772370935,10.154815105034361,7.83558725632046,9.683775433980108,12.945082624802513,-1.1716599656674306e-18,3.127494735622289e-18,0.6064403503501178,0.8619042795019856,1.2229078511669071,1.0447723437663863,0.8619042795019856,1.76204693023235,-4.77669170417612e-18,-5.26659096003607e-19,0.10660759525660814
Sr2CaWO6,5.014799999999999,7.709720551643778,10.13794276237567,7.92976236248617,9.809871384008192,12.67419454063265,-8.269512357183996e-18,-2.354151154808406e-18,1.0451755098628497,0.7670163869494343,1.1594453503506188,0.9823988289985088,0.7670163869494343,1.7289208351039136,-1.5990982520023654e-19,-6.055395118084232e-19,0.07273293881990105
Sr2CdWO6,4.8218,1.989919759767485,2.914818560355172,1.9899460437772905,2.2478925407819075,4.506617096506318,2.0863551641368267e-18,-7.475797998921772e-19,0.00813319724805799,1.0328916144060047,2.152871921637742,3.587165892447329,1.0328916144060052,1.8385582580598905,-5.936625618818994e-19,1.5193216117292537e-19,-0.9742355747635932
Sr2CeO4,4.666399999999999,5.078597305067715,6.066232501816079,5.078597305067715,5.667948432242015,7.452151768138508,-6.847274801475564e-18,-2.2043565892746522e-18,-5.6678505155065475e-19,3.5519102935100793,31.2514488018242,9.392540834015504,80.80989527794702,3.5519102935100793,-7.567853451517861e-17,5.0251276476675115e-18,7.044626027079217e-19
Sr2GeO4,6.4398,5.011363878326392,19.566713841243537,5.065391986642906,11.451478023762867,42.18327151332484,-1.594956459864206e-18,1.5132715036853406e-17,-1.4171548440573871,0.35817767847750664,0.41276953664247723,0.36042374634863367,0.3581776784775067,0.5197071851012912,-2.340539630573129e-18,4.592418736282618e-21,-0.0009604975507838664
Sr2InSbO6,3.9493,2.178232171400774,2.5412347828206556,2.24070722006603,2.668691365540122,2.714305762855815,4.522986009790892e-18,9.98858869736579e-19,0.18300607562130922,0.30612445771566754,0.37073357346146146,0.3235921723482788,0.30612445771566754,0.4824840903204382,0.0,0.0,0.0003525415416128883
Sr2LaBiO6,3.6088999999999998,1.284403419560808,2.4595453176031783,3.1291179000700993,2.9564154017554376,1.2931026509839978,2.518476189909514e-19,-1.5349170193180382e-18,0.12667911499398662,0.5230415926929468,0.5705424751641852,0.6192989321642486,0.5576947499387365,0.5346337433895705,-2.123047870355691e-20,-1.181288677894655e-19,0.0334040354569233
Sr2LaSbO6,6.066,1.9501432107638328,4.118582805004057,5.650688155429265,4.694308038288077,2.0107522212948292,1.7324800595433646e-18,-6.040521715503117e-19,-0.47358881693052385,0.560405679320813,0.6074052861472579,0.6540499927700056,0.6058248779739148,0.5623409876978532,1.049642791478329e-19,6.866118518860518e-20,0.013462192402443483
Sr2Mg(BO3)2,7.901599999999999,0.941437430897012,9.885351758243532,1.7251309993190829,0.941437430897012,26.989486844514502,-4.5023303700143503e-17,7.818444222583533e-17,0.7273096654030832,0.376957683557941,0.6604634178462786,0.7756494124386549,0.8252872241588972,0.3804536169412839,5.733453574878725e-17,4.095427314837876e-17,-0.03733362726359151
Sr2MgGe2O7,6.6930000000000005,6.559378390596478,14.051074064978883,17.796921902170084,17.796921902170084,6.559378390596478,-1.3660541386950366e-17,-4.88304372263012e-18,-1.6584669155270787e-19,0.42787228021924995,0.5631281973515013,0.6307561559176271,0.6307561559176272,0.42787228021924995,-5.2803574123847065e-20,2.1577796609340385e-19,4.985801009300197e-19
Sr2MgMoO6,3.5877999999999997,1.3521068749675917,2.5587593875607264,3.163039339905564,3.1611307684187766,1.352108054357839,-0.0002184912889152686,-0.0014328384262972274,-0.00028373560724426303,0.8844674934608677,1.3447929109331749,1.5744171062944847,1.5754917006644402,0.8844699258405991,0.0020995111211181356,-0.0003010131557779828,0.001259139711727193
Sr2MgSi2O7,7.9994,1.541781809845698,11.11129285705195,15.896048380655078,15.896048380655078,1.541781809845698,2.639138752920871e-17,-1.0183973793642547e-19,4.538562608065608e-19,0.49578541351249145,0.6041556614600899,0.6583407854338891,0.6583407854338891,0.49578541351249145,3.1962718546422353e-22,2.6195154616160515e-20,1.2717856356484746e-41
Sr2MgWO6,4.8318,1.2993466777717673,2.4439814576620775,3.016982468761569,3.0156151301921814,1.2993467740324822,-0.002599631657681155,0.00029736141487971874,0.0002767614467565251,0.8840318695000526,1.3982273667388005,1.6549463484743872,1.6557018218643966,0.8840339298776184,0.000359311647468011,-0.0011759190476536617,-0.0004554574321792281
Sr2NbInO6,5.3438,3.3026645728624118,3.7935028089479474,3.498811000304401,3.302664572862412,4.57903285367703,-1.9532376376516095e-18,-5.797936270240985e-18,0.0066300888882843325,0.673536688255178,0.834673551178807,1.0343059990588441,0.7546823139588715,0.7150323405187056,3.0915599900273268e-18,1.9675425320580448e-19,0.12235341379978476
Sr2PbO4,2.989,1.5694959022713757,3.7249340825813184,3.639629730374085,1.569495902271376,5.965676615098493,-4.093204271529446e-18,-3.963335316840164e-19,-2.981817854813992e-17,0.3255610463347297,0.43948345644577014,0.4217894792036646,0.5710998437989163,0.3255610463347296,-1.337621744365917e-18,-3.199812161326016e-35,1.0089901055810336e-17
Sr2Sb2O7,3.8392,1.2610095002720563,3.2280218760036425,6.5868565789298685,1.836197962041789,1.2610110870392692,0.0019856506454392748,-0.0009258569857956223,-0.0007199226665313928,0.3088227042035157,0.32998870924993756,0.32112213780383164,0.3089661939801869,0.3598777959657941,0.0013120632281071391,-0.000205844931312695,0.002033011326765919
Sr2ScNbO6,4.689,3.219705158346876,3.624425707619293,3.2258285324475673,4.095869102886798,3.5515794875235134,-5.801623538517117e-18,3.192088322922482e-19,-0.04507982555383846,0.7695801612739956,0.8706486909086496,0.8345501331846099,0.7695801612739956,1.0078157782673434,3.4302257815885357e-19,1.2559554401968793e-18,0.007769627588059842
Sr2ScSbO6,6.0280000000000005,2.1486222072373633,2.358547684832225,2.148937733668774,2.312894666740021,2.6138106540878803,-1.7583095737781743e-18,1.2010287727753637e-19,-0.012115248679580746,0.6073785125951858,0.6274446715005931,0.6074079043421869,0.6239922869544251,0.6509338232051674,-6.914421749371161e-20,-2.0288224232491078e-19,-0.0011314445059330278
Sr2ScTaO6,5.3619,2.9685804343411757,3.3406915798241257,2.970137188065562,3.695847735439531,3.356089815967283,-1.0068829662720713e-19,7.76081075708401e-19,-0.024561284027533974,0.6918638919238803,0.7777858023028604,0.7055393908120849,0.6918638919238803,0.935954124172616,-1.5467814646637998e-18,2.9467970354092366e-19,0.013034874962367115
Sr2SiO4,7.641699999999999,2.7230513489496713,7.368655254236432,11.216475054423888,2.723051348949672,8.166439359335733,-7.80390016335164e-18,8.198742176176547e-18,-6.693667830740572,0.3733659403985795,0.44248634010610033,0.374540059027176,0.430270735138233,0.522648226152892,-4.06009016381425e-19,1.4351507788897914e-20,-0.013239150751600696
Sr2SnO4,5.279299999999999,6.607790965466571,9.155494313223253,6.607790965466571,6.607790965466571,14.250901008736616,-6.971909507991447e-18,1.2631830229281376e-18,-9.491955098559043e-19,0.30128789977906795,0.38562076495575887,0.30128789977906795,0.30128789977906795,0.5542864953091408,1.3266611508153843e-18,-4.0591754780800813e-25,-1.787376929196359e-42
Sr2TaInO6,6.0857,3.097487188964045,3.408573191286631,3.4563385725865974,3.097487188964045,3.6718938123092504,5.40767293042318e-19,2.2819388083554294e-18,-0.11036622036135318,0.6131021441654221,0.6597380723349896,0.7339605877345373,0.6197142737420044,0.6255393555284271,-3.820190346819589e-18,-2.7504109351948275e-19,0.03877037538730954
Sr2TiO4,3.4757,1.0040556232031053,2.128708470184357,2.691034542116643,2.6910345421166424,1.0040563263197857,0.001501016830080707,0.0007704538945293275,0.000770453894529359,0.42166186975983416,117.91433782051881,0.4221755667618704,0.4221755667618704,352.8986623280327,-0.0005135331865077319,0.005373137144698361,0.0053731371446965135
Sr2YNbO6,5.1598999999999995,5.554447890643559,7.031064951386831,5.630780653901643,8.64411773125243,6.818296469006418,-5.6458401484710566e-18,-4.1556240749967885e-18,0.31060111771569504,0.7937317200455627,1.0077655170717523,0.9975864208980924,0.7937317200455629,1.2319784102716016,-4.0468193513481335e-20,-8.893988275139948e-20,-0.009576039137549803
Sr2YSbO6,6.4497,5.530202336905848,6.633932187091084,6.095666698644532,7.014587541425086,6.7915423212036306,-7.196811416334671e-18,-2.913187188243548e-18,0.8445370383567714,0.39152943263474566,0.425461395510569,0.42905972059754355,0.39152943263474566,0.45579503329941773,-5.976096508178751e-22,5.805841597037661e-20,-0.004590328134968808
Sr2ZnGe2O7,6.0121,3.394759213122304,4.1542934748459714,3.394759213122304,3.394759213122304,5.673361998293307,1.5440581079250206e-20,-4.747532711364312e-20,-9.542168635696437e-19,0.42231058742186195,0.5469048838395131,0.6092020320483386,0.6092020320483388,0.42231058742186195,-1.2552887162801653e-19,-3.804382671769311e-19,-8.098463347722418e-20
Sr2ZnSi2O7,7.3807,1.6774110403142575,2.4469580551004233,2.831731562493506,2.831731562493506,1.6774110403142577,-9.242753805563886e-19,2.644879017565234e-19,-8.225370890352434e-19,0.48602801838021603,0.5958415204931905,0.6507482715496778,0.6507482715496778,0.48602801838021603,5.85096974906144e-19,3.3241157288145496e-22,2.2242915751413883e-20
Sr2Zr7O16,5.9818,2.2623348200596154,11.638599136951946,2.2623348200596154,2.262334820878734,30.39112776991749,9.633488046913125e-18,-8.466956665177989e-10,4.086755680364406e-16,1.429019848585023,4.247516878970904,5.656765393139778,5.656765395187913,1.4290198485850227,5.592985638657862e-17,-2.1170860642806853e-09,-3.2390112807292895e-17
Sr3(BO3)2,7.7679,1.7622082016868157,5.256439086912534,1.7622082021882413,1.7622082016868152,12.244900856862547,-1.6251746350131297e-17,-1.5673161842259855e-16,-1.0388564083505913e-16,0.43214372765450604,0.4496661979656919,0.43214372777747023,0.43214372765450615,0.4847111384650993,-3.0313452451974226e-18,-6.123295079663992e-17,-2.3408324479869444e-17
Sr3CdPtO6,4.0519,1.0664432410245142,2.293046038143268,2.906347439798755,2.906347433606535,1.0664432410245142,-2.0927693415156718e-17,-2.4846732458701437e-09,4.661989485655295e-18,0.34537445093059294,0.39242379539571387,0.4159484680713811,0.4159484671851675,0.3453744509305929,2.9278899632537083e-17,-3.555995877123701e-10,5.073634282465778e-17
Sr3LiSbO6,5.9508,1.4632185671472282,2.6666452031505004,3.2683585196481304,3.2683585226561425,1.4632185671472282,1.9668783297855224e-17,-2.918304650538528e-09,1.1931175809673728e-17,0.38042710437900035,0.38725174089776093,0.3906640589773687,0.3906640593369139,0.3804271043790003,-5.297263845159116e-18,-3.4882242383216164e-10,3.049806817209213e-17
Sr3LiTaO6,6.052700000000001,1.9496187530840796,3.2288394744790985,3.8684498389092794,3.868449831443937,1.9496187530840796,-5.27651426615615e-17,3.469946505046699e-09,-3.864443804763074e-17,0.8263476367123322,1.2548041344470586,1.469032384731893,1.4690323818969506,0.8263476367123322,1.5719914732129556e-17,1.3177018266593118e-09,-6.689893122812699e-18
Sr3MgPtO6,4.996499999999999,1.355112930276837,2.7678786461438047,3.4742615023343446,3.474261505820232,1.355112930276837,2.4223071449594693e-17,2.2379316253616884e-16,-9.626385653349055e-17,6.410897242941893,7.453431546465015,7.974698694225882,7.974698702227269,6.410897242941893,-1.838422299590957e-16,-1.0906642938958967e-16,-1.2559046614403288e-16
Sr3NbGa3(SiO7)2,6.1802,1.54742076363794,9.503244477015818,13.481156324227154,13.481156343182361,1.54742076363794,-9.388173883184328e-09,-5.180407219966436e-18,9.490366887132556e-18,0.6023606089799038,5.860352191391237,8.489347976628672,8.489347988565134,0.6023606089799038,-5.911915904704437e-09,-7.922159684123098e-18,-1.3605575781657677e-17
Sr3TaGa3(SiO7)2,6.861,1.731950994135071,8.962231870370408,12.57737230676683,12.577372310209324,1.731950994135071,-8.75786976420385e-09,3.1327279543762793e-17,5.9516512696638364e-18,0.44839831502800076,0.8873766180013049,1.1068657693364798,1.1068657696394342,0.44839831502800076,-7.707323486637204e-10,1.2063879260035855e-17,1.154839142347584e-17
Sr3Ti2O7,3.261,1.3908845610574891,2.144607016230426,2.521466670894505,2.5214666708945055,1.390887706902268,-0.00016753351164060308,-0.0013334370613261872,-0.0013334370613261911,0.4383069493562272,123.6795814821607,0.43850605207048216,0.43850605207048227,370.1617323423411,-0.000199101896227285,-0.0003888738903031074,-0.0003888738902519763
Sr3WO6,5.3546000000000005,4.853575727414968,5.2382624331549055,4.853575727414968,4.8535757286307275,6.007635843419021,-6.637614676683696e-17,-4.242218625611691e-09,5.630704532944299e-17,1.4893583594222939,1.5654592249443435,1.4893583594222939,1.489358359795359,1.717660955615377,6.836971713213087e-17,-1.3017586918506522e-09,-2.2099695215259477e-17
Sr3ZnPtO6,4.8386000000000005,1.0903662939549263,2.455096428261262,3.137461495007114,3.137461495821747,1.0903662939549261,-3.767328461680226e-17,-9.94047097278453e-19,4.2406095502433925e-17,6.972107682974935,8.36557063129626,9.062302104280421,9.062302106633423,6.9721076829749355,1.0144529884843182e-16,2.8656724069044705e-16,4.600354673270464e-17
